"GEOID","NAME","year","variable","education_level","estimate","moe"
"27","Minnesota",2015,"B20004_005","Bachelor's degree",51601,438
"27","Minnesota",2015,"B20004_006","Graduate or professional degree",67260,1319
"28","Mississippi",2015,"B20004_002","Less than high school",21833,952
"28","Mississippi",2015,"B20004_003","High school graduate",26411,500
"28","Mississippi",2015,"B20004_004","Some college or associate's",30679,500
"28","Mississippi",2015,"B20004_005","Bachelor's degree",39960,1207
"28","Mississippi",2015,"B20004_006","Graduate or professional degree",51111,1119
"29","Missouri",2015,"B20004_002","Less than high school",21161,604
"29","Missouri",2015,"B20004_003","High school graduate",27375,471
"29","Missouri",2015,"B20004_004","Some college or associate's",32114,250
"29","Missouri",2015,"B20004_005","Bachelor's degree",45607,610
"29","Missouri",2015,"B20004_006","Graduate or professional degree",57209,872
"30","Montana",2015,"B20004_002","Less than high school",17549,2442
"30","Montana",2015,"B20004_003","High school graduate",26806,932
"30","Montana",2015,"B20004_004","Some college or associate's",30429,757
"30","Montana",2015,"B20004_005","Bachelor's degree",39292,1861
"30","Montana",2015,"B20004_006","Graduate or professional degree",52284,2142
"31","Nebraska",2015,"B20004_002","Less than high school",22266,1182
"31","Nebraska",2015,"B20004_003","High school graduate",29307,998
"31","Nebraska",2015,"B20004_004","Some college or associate's",34836,979
"31","Nebraska",2015,"B20004_005","Bachelor's degree",46833,1096
"31","Nebraska",2015,"B20004_006","Graduate or professional degree",60470,762
"32","Nevada",2015,"B20004_002","Less than high school",25316,677
"32","Nevada",2015,"B20004_003","High school graduate",30254,492
"32","Nevada",2015,"B20004_004","Some college or associate's",33253,1422
"32","Nevada",2015,"B20004_005","Bachelor's degree",45977,996
"32","Nevada",2015,"B20004_006","Graduate or professional degree",62155,1537
"33","New Hampshire",2015,"B20004_002","Less than high school",29179,3595
"33","New Hampshire",2015,"B20004_003","High school graduate",33726,1901
"33","New Hampshire",2015,"B20004_004","Some college or associate's",40122,996
"33","New Hampshire",2015,"B20004_005","Bachelor's degree",51426,890
"33","New Hampshire",2015,"B20004_006","Graduate or professional degree",67491,3991
"34","New Jersey",2015,"B20004_002","Less than high school",22278,502
"34","New Jersey",2015,"B20004_003","High school graduate",31719,363
"34","New Jersey",2015,"B20004_004","Some college or associate's",39832,1100
"34","New Jersey",2015,"B20004_005","Bachelor's degree",60935,484
"34","New Jersey",2015,"B20004_006","Graduate or professional degree",83032,2550
"35","New Mexico",2015,"B20004_002","Less than high school",18599,1461
"35","New Mexico",2015,"B20004_003","High school graduate",26477,911
"35","New Mexico",2015,"B20004_004","Some college or associate's",29996,1148
"35","New Mexico",2015,"B20004_005","Bachelor's degree",42423,1705
"35","New Mexico",2015,"B20004_006","Graduate or professional degree",57560,3153
"36","New York",2015,"B20004_002","Less than high school",20814,232
"36","New York",2015,"B20004_003","High school graduate",30614,211
"36","New York",2015,"B20004_004","Some college or associate's",36736,274
"36","New York",2015,"B20004_005","Bachelor's degree",55360,536
"36","New York",2015,"B20004_006","Graduate or professional degree",71684,383
"37","North Carolina",2015,"B20004_002","Less than high school",20359,403
"37","North Carolina",2015,"B20004_003","High school graduate",26632,341
"37","North Carolina",2015,"B20004_004","Some college or associate's",31060,218
"37","North Carolina",2015,"B20004_005","Bachelor's degree",46171,544
"37","North Carolina",2015,"B20004_006","Graduate or professional degree",59243,2018
"38","North Dakota",2015,"B20004_002","Less than high school",30667,4531
"38","North Dakota",2015,"B20004_003","High school graduate",33374,2800
"38","North Dakota",2015,"B20004_004","Some college or associate's",37644,1852
"38","North Dakota",2015,"B20004_005","Bachelor's degree",45787,1685
"38","North Dakota",2015,"B20004_006","Graduate or professional degree",65049,3831
"39","Ohio",2015,"B20004_002","Less than high school",20775,469
"39","Ohio",2015,"B20004_003","High school graduate",29284,573
"39","Ohio",2015,"B20004_004","Some college or associate's",32285,219
"39","Ohio",2015,"B20004_005","Bachelor's degree",50191,401
"39","Ohio",2015,"B20004_006","Graduate or professional degree",62324,583
"40","Oklahoma",2015,"B20004_002","Less than high school",22135,559
"40","Oklahoma",2015,"B20004_003","High school graduate",27321,399
"40","Oklahoma",2015,"B20004_004","Some college or associate's",32197,324
"40","Oklahoma",2015,"B20004_005","Bachelor's degree",42195,423
"40","Oklahoma",2015,"B20004_006","Graduate or professional degree",55490,1868
"41","Oregon",2015,"B20004_002","Less than high school",21904,512
"41","Oregon",2015,"B20004_003","High school graduate",26567,629
"41","Oregon",2015,"B20004_004","Some college or associate's",31625,413
"41","Oregon",2015,"B20004_005","Bachelor's degree",44049,2147
"41","Oregon",2015,"B20004_006","Graduate or professional degree",61139,852
"42","Pennsylvania",2015,"B20004_002","Less than high school",21860,398
"42","Pennsylvania",2015,"B20004_003","High school graduate",30304,208
"42","Pennsylvania",2015,"B20004_004","Some college or associate's",35547,296
"42","Pennsylvania",2015,"B20004_005","Bachelor's degree",50791,322
"42","Pennsylvania",2015,"B20004_006","Graduate or professional degree",66931,759
"44","Rhode Island",2015,"B20004_002","Less than high school",23540,2248
"44","Rhode Island",2015,"B20004_003","High school graduate",34328,2237
"44","Rhode Island",2015,"B20004_004","Some college or associate's",37783,2417
"44","Rhode Island",2015,"B20004_005","Bachelor's degree",50880,1248
"44","Rhode Island",2015,"B20004_006","Graduate or professional degree",70840,1729
"45","South Carolina",2015,"B20004_002","Less than high school",19637,1012
"45","South Carolina",2015,"B20004_003","High school graduate",26184,423
"45","South Carolina",2015,"B20004_004","Some college or associate's",31663,330
"45","South Carolina",2015,"B20004_005","Bachelor's degree",44151,2686
"45","South Carolina",2015,"B20004_006","Graduate or professional degree",52733,2145
"46","South Dakota",2015,"B20004_002","Less than high school",24776,2155
"46","South Dakota",2015,"B20004_003","High school graduate",29135,1542
"46","South Dakota",2015,"B20004_004","Some college or associate's",32264,1118
"46","South Dakota",2015,"B20004_005","Bachelor's degree",41273,692
"46","South Dakota",2015,"B20004_006","Graduate or professional degree",51443,2457
"47","Tennessee",2015,"B20004_002","Less than high school",20461,585
"47","Tennessee",2015,"B20004_003","High school graduate",26490,287
"47","Tennessee",2015,"B20004_004","Some college or associate's",31615,315
"47","Tennessee",2015,"B20004_005","Bachelor's degree",45600,708
"47","Tennessee",2015,"B20004_006","Graduate or professional degree",56896,1390
"48","Texas",2015,"B20004_002","Less than high school",21362,212
"48","Texas",2015,"B20004_003","High school graduate",28000,497
"48","Texas",2015,"B20004_004","Some college or associate's",35462,214
"48","Texas",2015,"B20004_005","Bachelor's degree",51887,193
"48","Texas",2015,"B20004_006","Graduate or professional degree",70031,1490
"49","Utah",2015,"B20004_002","Less than high school",23626,1113
"49","Utah",2015,"B20004_003","High school graduate",30517,493
"49","Utah",2015,"B20004_004","Some college or associate's",32661,1056
"49","Utah",2015,"B20004_005","Bachelor's degree",46255,950
"49","Utah",2015,"B20004_006","Graduate or professional degree",70017,2342
"50","Vermont",2015,"B20004_002","Less than high school",21884,4653
"50","Vermont",2015,"B20004_003","High school graduate",30898,764
"50","Vermont",2015,"B20004_004","Some college or associate's",36054,941
"50","Vermont",2015,"B20004_005","Bachelor's degree",40348,1712
"50","Vermont",2015,"B20004_006","Graduate or professional degree",55525,3494
"51","Virginia",2015,"B20004_002","Less than high school",22657,755
"51","Virginia",2015,"B20004_003","High school graduate",29674,691
"51","Virginia",2015,"B20004_004","Some college or associate's",35656,411
"51","Virginia",2015,"B20004_005","Bachelor's degree",55799,836
"51","Virginia",2015,"B20004_006","Graduate or professional degree",78049,1949
"53","Washington",2015,"B20004_002","Less than high school",24751,864
"53","Washington",2015,"B20004_003","High school graduate",31319,389
"53","Washington",2015,"B20004_004","Some college or associate's",37293,455
"53","Washington",2015,"B20004_005","Bachelor's degree",55795,768
"53","Washington",2015,"B20004_006","Graduate or professional degree",71123,797
"54","West Virginia",2015,"B20004_002","Less than high school",18618,3305
"54","West Virginia",2015,"B20004_003","High school graduate",26658,663
"54","West Virginia",2015,"B20004_004","Some college or associate's",30816,571
"54","West Virginia",2015,"B20004_005","Bachelor's degree",41512,1024
"54","West Virginia",2015,"B20004_006","Graduate or professional degree",52317,1930
"55","Wisconsin",2015,"B20004_002","Less than high school",22730,813
"55","Wisconsin",2015,"B20004_003","High school graduate",30884,250
"55","Wisconsin",2015,"B20004_004","Some college or associate's",35361,364
"55","Wisconsin",2015,"B20004_005","Bachelor's degree",47383,755
"55","Wisconsin",2015,"B20004_006","Graduate or professional degree",61217,549
"56","Wyoming",2015,"B20004_002","Less than high school",25376,3312
"56","Wyoming",2015,"B20004_003","High school graduate",32377,3817
"56","Wyoming",2015,"B20004_004","Some college or associate's",35229,1596
"56","Wyoming",2015,"B20004_005","Bachelor's degree",46092,2361
"56","Wyoming",2015,"B20004_006","Graduate or professional degree",61476,1328
"72","Puerto Rico",2015,"B20004_002","Less than high school",10179,638
"72","Puerto Rico",2015,"B20004_003","High school graduate",14590,476
"72","Puerto Rico",2015,"B20004_004","Some college or associate's",16994,301
"72","Puerto Rico",2015,"B20004_005","Bachelor's degree",24171,827
"72","Puerto Rico",2015,"B20004_006","Graduate or professional degree",36913,711
"01","Alabama",2016,"B20004_002","Less than high school",20524,831
"01","Alabama",2016,"B20004_003","High school graduate",27144,461
"01","Alabama",2016,"B20004_004","Some college or associate's",31547,422
"01","Alabama",2016,"B20004_005","Bachelor's degree",48304,1367
"01","Alabama",2016,"B20004_006","Graduate or professional degree",57307,2047
"02","Alaska",2016,"B20004_002","Less than high school",27147,6451
"02","Alaska",2016,"B20004_003","High school graduate",32063,1360
"02","Alaska",2016,"B20004_004","Some college or associate's",41663,1404
"02","Alaska",2016,"B20004_005","Bachelor's degree",51665,2080
"02","Alaska",2016,"B20004_006","Graduate or professional degree",75950,5467
"04","Arizona",2016,"B20004_002","Less than high school",21300,436
"04","Arizona",2016,"B20004_003","High school graduate",27708,1038
"04","Arizona",2016,"B20004_004","Some college or associate's",34251,869
"04","Arizona",2016,"B20004_005","Bachelor's degree",50479,470
"04","Arizona",2016,"B20004_006","Graduate or professional degree",62034,1128
"05","Arkansas",2016,"B20004_002","Less than high school",22442,1009
"05","Arkansas",2016,"B20004_003","High school graduate",26629,485
"05","Arkansas",2016,"B20004_004","Some college or associate's",30419,583
"05","Arkansas",2016,"B20004_005","Bachelor's degree",45963,1007
"05","Arkansas",2016,"B20004_006","Graduate or professional degree",56296,1528
"06","California",2016,"B20004_002","Less than high school",21558,133
"06","California",2016,"B20004_003","High school graduate",30231,163
"06","California",2016,"B20004_004","Some college or associate's",36985,202
"06","California",2016,"B20004_005","Bachelor's degree",60121,376
"06","California",2016,"B20004_006","Graduate or professional degree",82271,392
"08","Colorado",2016,"B20004_002","Less than high school",25649,719
"08","Colorado",2016,"B20004_003","High school graduate",31515,332
"08","Colorado",2016,"B20004_004","Some college or associate's",36440,366
"08","Colorado",2016,"B20004_005","Bachelor's degree",51136,472
"08","Colorado",2016,"B20004_006","Graduate or professional degree",65657,1085
"09","Connecticut",2016,"B20004_002","Less than high school",23388,1740
"09","Connecticut",2016,"B20004_003","High school graduate",35458,586
"09","Connecticut",2016,"B20004_004","Some college or associate's",41504,629
"09","Connecticut",2016,"B20004_005","Bachelor's degree",61257,741
"09","Connecticut",2016,"B20004_006","Graduate or professional degree",80306,1225
"10","Delaware",2016,"B20004_002","Less than high school",26171,1687
"10","Delaware",2016,"B20004_003","High school graduate",31751,730
"10","Delaware",2016,"B20004_004","Some college or associate's",36993,1052
"10","Delaware",2016,"B20004_005","Bachelor's degree",54225,4473
"10","Delaware",2016,"B20004_006","Graduate or professional degree",71356,2536
"11","District of Columbia",2016,"B20004_002","Less than high school",22167,3308
"11","District of Columbia",2016,"B20004_003","High school graduate",30311,1933
"11","District of Columbia",2016,"B20004_004","Some college or associate's",35313,2842
"11","District of Columbia",2016,"B20004_005","Bachelor's degree",65886,2321
"11","District of Columbia",2016,"B20004_006","Graduate or professional degree",89436,3272
"12","Florida",2016,"B20004_002","Less than high school",20825,262
"12","Florida",2016,"B20004_003","High school graduate",26129,208
