"NAME","Age_Range","Total","year"
"Hawaii","65.to.74.years",11486,2009
"Hawaii","75.to.84.years",7916,2009
"Hawaii","85.years.and.over",3530,2009
"Idaho","total",158968,2009
"Idaho","15.to.24.years",29408,2009
"Idaho","25.to.34.years",48018,2009
"Idaho","35.to.44.years",26869,2009
"Idaho","45.to.54.years",23975,2009
"Idaho","55.to.59.years",7956,2009
"Idaho","60.to.64.years",5665,2009
"Idaho","65.to.74.years",7767,2009
"Idaho","75.to.84.years",5811,2009
"Idaho","85.years.and.over",3499,2009
"Illinois","total",1522387,2009
"Illinois","15.to.24.years",173380,2009
"Illinois","25.to.34.years",419337,2009
"Illinois","35.to.44.years",301621,2009
"Illinois","45.to.54.years",249931,2009
"Illinois","55.to.59.years",95465,2009
"Illinois","60.to.64.years",75889,2009
"Illinois","65.to.74.years",98300,2009
"Illinois","75.to.84.years",66809,2009
"Illinois","85.years.and.over",41655,2009
"Indiana","total",732717,2009
"Indiana","15.to.24.years",107299,2009
"Indiana","25.to.34.years",196151,2009
"Indiana","35.to.44.years",144167,2009
"Indiana","45.to.54.years",120804,2009
"Indiana","55.to.59.years",44232,2009
"Indiana","60.to.64.years",29468,2009
"Indiana","65.to.74.years",43255,2009
"Indiana","75.to.84.years",28886,2009
"Indiana","85.years.and.over",18455,2009
"Iowa","total",342503,2009
"Iowa","15.to.24.years",70378,2009
"Iowa","25.to.34.years",86558,2009
"Iowa","35.to.44.years",51732,2009
"Iowa","45.to.54.years",49575,2009
"Iowa","55.to.59.years",18315,2009
"Iowa","60.to.64.years",13522,2009
"Iowa","65.to.74.years",18559,2009
"Iowa","75.to.84.years",20445,2009
"Iowa","85.years.and.over",13419,2009
"Kansas","total",355825,2009
"Kansas","15.to.24.years",66808,2009
"Kansas","25.to.34.years",91939,2009
"Kansas","35.to.44.years",65461,2009
"Kansas","45.to.54.years",51567,2009
"Kansas","55.to.59.years",17483,2009
"Kansas","60.to.64.years",14914,2009
"Kansas","65.to.74.years",18117,2009
"Kansas","75.to.84.years",16151,2009
"Kansas","85.years.and.over",13385,2009
"Kentucky","total",531168,2009
"Kentucky","15.to.24.years",71347,2009
"Kentucky","25.to.34.years",142708,2009
"Kentucky","35.to.44.years",103379,2009
"Kentucky","45.to.54.years",93115,2009
"Kentucky","55.to.59.years",31546,2009
"Kentucky","60.to.64.years",26942,2009
"Kentucky","65.to.74.years",30027,2009
"Kentucky","75.to.84.years",20820,2009
"Kentucky","85.years.and.over",11284,2009
"Louisiana","total",541467,2009
"Louisiana","15.to.24.years",75519,2009
"Louisiana","25.to.34.years",148173,2009
"Louisiana","35.to.44.years",104245,2009
"Louisiana","45.to.54.years",95588,2009
"Louisiana","55.to.59.years",33981,2009
"Louisiana","60.to.64.years",27175,2009
"Louisiana","65.to.74.years",29982,2009
"Louisiana","75.to.84.years",18534,2009
"Louisiana","85.years.and.over",8270,2009
"Maine","total",148514,2009
"Maine","15.to.24.years",16636,2009
"Maine","25.to.34.years",37507,2009
"Maine","35.to.44.years",24180,2009
"Maine","45.to.54.years",24101,2009
"Maine","55.to.59.years",9729,2009
"Maine","60.to.64.years",8312,2009
"Maine","65.to.74.years",10890,2009
"Maine","75.to.84.years",10452,2009
"Maine","85.years.and.over",6707,2009
"Maryland","total",658760,2009
"Maryland","15.to.24.years",57723,2009
"Maryland","25.to.34.years",178139,2009
"Maryland","35.to.44.years",144125,2009
"Maryland","45.to.54.years",115715,2009
"Maryland","55.to.59.years",38018,2009
"Maryland","60.to.64.years",32549,2009
"Maryland","65.to.74.years",40393,2009
"Maryland","75.to.84.years",31102,2009
"Maryland","85.years.and.over",20996,2009
"Massachusetts","total",886071,2009
"Massachusetts","15.to.24.years",64825,2009
"Massachusetts","25.to.34.years",225282,2009
"Massachusetts","35.to.44.years",175211,2009
"Massachusetts","45.to.54.years",156820,2009
"Massachusetts","55.to.59.years",61137,2009
"Massachusetts","60.to.64.years",48885,2009
"Massachusetts","65.to.74.years",67007,2009
"Massachusetts","75.to.84.years",54173,2009
"Massachusetts","85.years.and.over",32731,2009
"Michigan","total",1024098,2009
"Michigan","15.to.24.years",141300,2009
"Michigan","25.to.34.years",253771,2009
"Michigan","35.to.44.years",201659,2009
"Michigan","45.to.54.years",178887,2009
"Michigan","55.to.59.years",64560,2009
"Michigan","60.to.64.years",43611,2009
"Michigan","65.to.74.years",62785,2009
"Michigan","75.to.84.years",44569,2009
"Michigan","85.years.and.over",32956,2009
"Minnesota","total",548347,2009
"Minnesota","15.to.24.years",91236,2009
"Minnesota","25.to.34.years",147296,2009
"Minnesota","35.to.44.years",88158,2009
"Minnesota","45.to.54.years",79233,2009
"Minnesota","55.to.59.years",29768,2009
"Minnesota","60.to.64.years",23193,2009
"Minnesota","65.to.74.years",29585,2009
"Minnesota","75.to.84.years",32793,2009
"Minnesota","85.years.and.over",27085,2009
"Mississippi","total",334072,2009
"Mississippi","15.to.24.years",43984,2009
"Mississippi","25.to.34.years",92344,2009
"Mississippi","35.to.44.years",63299,2009
"Mississippi","45.to.54.years",59966,2009
"Mississippi","55.to.59.years",21135,2009
"Mississippi","60.to.64.years",18151,2009
"Mississippi","65.to.74.years",18901,2009
"Mississippi","75.to.84.years",11768,2009
"Mississippi","85.years.and.over",4524,2009
"Missouri","total",723319,2009
"Missouri","15.to.24.years",107035,2009
"Missouri","25.to.34.years",186487,2009
"Missouri","35.to.44.years",133882,2009
"Missouri","45.to.54.years",122148,2009
"Missouri","55.to.59.years",44953,2009
"Missouri","60.to.64.years",32337,2009
"Missouri","65.to.74.years",42395,2009
"Missouri","75.to.84.years",33165,2009
"Missouri","85.years.and.over",20917,2009
"Montana","total",115508,2009
"Montana","15.to.24.years",18009,2009
"Montana","25.to.34.years",29214,2009
"Montana","35.to.44.years",17887,2009
"Montana","45.to.54.years",19250,2009
"Montana","55.to.59.years",7547,2009
"Montana","60.to.64.years",6257,2009
"Montana","65.to.74.years",6649,2009
"Montana","75.to.84.years",6879,2009
"Montana","85.years.and.over",3816,2009
"Nebraska","total",233014,2009
"Nebraska","15.to.24.years",46108,2009
"Nebraska","25.to.34.years",62863,2009
"Nebraska","35.to.44.years",34814,2009
"Nebraska","45.to.54.years",33783,2009
"Nebraska","55.to.59.years",11896,2009
"Nebraska","60.to.64.years",10135,2009
"Nebraska","65.to.74.years",12376,2009
"Nebraska","75.to.84.years",11738,2009
"Nebraska","85.years.and.over",9301,2009
"Nevada","total",393501,2009
"Nevada","15.to.24.years",36559,2009
"Nevada","25.to.34.years",108330,2009
"Nevada","35.to.44.years",88248,2009
"Nevada","45.to.54.years",68688,2009
"Nevada","55.to.59.years",25287,2009
"Nevada","60.to.64.years",20614,2009
"Nevada","65.to.74.years",25042,2009
"Nevada","75.to.84.years",14190,2009
"Nevada","85.years.and.over",6543,2009
"New Hampshire","total",139026,2009
"New Hampshire","15.to.24.years",17320,2009
"New Hampshire","25.to.34.years",34207,2009
"New Hampshire","35.to.44.years",26291,2009
"New Hampshire","45.to.54.years",24300,2009
"New Hampshire","55.to.59.years",8260,2009
"New Hampshire","60.to.64.years",6965,2009
"New Hampshire","65.to.74.years",8200,2009
"New Hampshire","75.to.84.years",8608,2009
"New Hampshire","85.years.and.over",4875,2009
"New Jersey","total",1068375,2009
"New Jersey","15.to.24.years",59314,2009
"New Jersey","25.to.34.years",263284,2009
"New Jersey","35.to.44.years",234561,2009
"New Jersey","45.to.54.years",202063,2009
"New Jersey","55.to.59.years",75527,2009
"New Jersey","60.to.64.years",57035,2009
"New Jersey","65.to.74.years",84648,2009
"New Jersey","75.to.84.years",60473,2009
"New Jersey","85.years.and.over",31470,2009
"New Mexico","total",227574,2009
"New Mexico","15.to.24.years",32132,2009
"New Mexico","25.to.34.years",66861,2009
"New Mexico","35.to.44.years",42290,2009
"New Mexico","45.to.54.years",34005,2009
"New Mexico","55.to.59.years",13503,2009
"New Mexico","60.to.64.years",12365,2009
"New Mexico","65.to.74.years",14027,2009
"New Mexico","75.to.84.years",8500,2009
"New Mexico","85.years.and.over",3891,2009
"New York","total",3232459,2009
"New York","15.to.24.years",195172,2009
"New York","25.to.34.years",739625,2009
"New York","35.to.44.years",663540,2009
"New York","45.to.54.years",627832,2009
"New York","55.to.59.years",250574,2009
"New York","60.to.64.years",205167,2009
"New York","65.to.74.years",269428,2009
"New York","75.to.84.years",192113,2009
"New York","85.years.and.over",89008,2009
"North Carolina","total",1196178,2009
"North Carolina","15.to.24.years",177827,2009
"North Carolina","25.to.34.years",325425,2009
"North Carolina","35.to.44.years",241439,2009
"North Carolina","45.to.54.years",194641,2009
"North Carolina","55.to.59.years",68702,2009
"North Carolina","60.to.64.years",56596,2009
"North Carolina","65.to.74.years",64928,2009
"North Carolina","75.to.84.years",45171,2009
"North Carolina","85.years.and.over",21449,2009
"North Dakota","total",94855,2009
"North Dakota","15.to.24.years",24374,2009
"North Dakota","25.to.34.years",24089,2009
"North Dakota","35.to.44.years",11898,2009
"North Dakota","45.to.54.years",10546,2009
"North Dakota","55.to.59.years",4438,2009
"North Dakota","60.to.64.years",3421,2009
"North Dakota","65.to.74.years",4590,2009
"North Dakota","75.to.84.years",6334,2009
"North Dakota","85.years.and.over",5165,2009
"Ohio","total",1446391,2009
"Ohio","15.to.24.years",168837,2009
"Ohio","25.to.34.years",378756,2009
"Ohio","35.to.44.years",274310,2009
"Ohio","45.to.54.years",259120,2009
"Ohio","55.to.59.years",93944,2009
"Ohio","60.to.64.years",75081,2009
"Ohio","65.to.74.years",92405,2009
"Ohio","75.to.84.years",64260,2009
"Ohio","85.years.and.over",39678,2009
"Oklahoma","total",469118,2009
"Oklahoma","15.to.24.years",76586,2009
"Oklahoma","25.to.34.years",127263,2009
"Oklahoma","35.to.44.years",88067,2009
"Oklahoma","45.to.54.years",76707,2009
"Oklahoma","55.to.59.years",27450,2009
"Oklahoma","60.to.64.years",20498,2009
"Oklahoma","65.to.74.years",24925,2009
"Oklahoma","75.to.84.years",16570,2009
"Oklahoma","85.years.and.over",11052,2009
"Oregon","total",549000,2009
"Oregon","15.to.24.years",67353,2009
"Oregon","25.to.34.years",155793,2009
"Oregon","35.to.44.years",105376,2009
"Oregon","45.to.54.years",87624,2009
"Oregon","55.to.59.years",35801,2009
"Oregon","60.to.64.years",23434,2009
"Oregon","65.to.74.years",31348,2009
"Oregon","75.to.84.years",23925,2009
"Oregon","85.years.and.over",18346,2009
"Pennsylvania","total",1449584,2009
"Pennsylvania","15.to.24.years",154087,2009
"Pennsylvania","25.to.34.years",363539,2009
"Pennsylvania","35.to.44.years",256408,2009
"Pennsylvania","45.to.54.years",241510,2009
"Pennsylvania","55.to.59.years",89911,2009
"Pennsylvania","60.to.64.years",73182,2009
"Pennsylvania","65.to.74.years",108626,2009
"Pennsylvania","75.to.84.years",102073,2009
"Pennsylvania","85.years.and.over",60248,2009
"Rhode Island","total",148663,2009
"Rhode Island","15.to.24.years",10253,2009
"Rhode Island","25.to.34.years",36303,2009
"Rhode Island","35.to.44.years",29906,2009
"Rhode Island","45.to.54.years",27484,2009
"Rhode Island","55.to.59.years",10761,2009
"Rhode Island","60.to.64.years",7245,2009
"Rhode Island","65.to.74.years",11418,2009
"Rhode Island","75.to.84.years",9756,2009
"Rhode Island","85.years.and.over",5537,2009
"South Carolina","total",516655,2009
"South Carolina","15.to.24.years",63549,2009
"South Carolina","25.to.34.years",143110,2009
"South Carolina","35.to.44.years",104771,2009
"South Carolina","45.to.54.years",91534,2009
"South Carolina","55.to.59.years",33412,2009
"South Carolina","60.to.64.years",23546,2009
"South Carolina","65.to.74.years",30965,2009
"South Carolina","75.to.84.years",15410,2009
"South Carolina","85.years.and.over",10358,2009
"South Dakota","total",101605,2009
"South Dakota","15.to.24.years",17304,2009
"South Dakota","25.to.34.years",24611,2009
"South Dakota","35.to.44.years",14323,2009
"South Dakota","45.to.54.years",15462,2009
"South Dakota","55.to.59.years",6541,2009
"South Dakota","60.to.64.years",4074,2009
"South Dakota","65.to.74.years",7585,2009
"South Dakota","75.to.84.years",6993,2009
"South Dakota","85.years.and.over",4712,2009
"Tennessee","total",754909,2009
"Tennessee","15.to.24.years",102918,2009
"Tennessee","25.to.34.years",200756,2009
"Tennessee","35.to.44.years",147012,2009
"Tennessee","45.to.54.years",128112,2009
"Tennessee","55.to.59.years",49847,2009
"Tennessee","60.to.64.years",39996,2009
"Tennessee","65.to.74.years",43063,2009
"Tennessee","75.to.84.years",28488,2009
"Tennessee","85.years.and.over",14717,2009
"Texas","total",3097238,2009
"Texas","15.to.24.years",411686,2009
"Texas","25.to.34.years",937049,2009
"Texas","35.to.44.years",670922,2009
"Texas","45.to.54.years",491962,2009
"Texas","55.to.59.years",171479,2009
"Texas","60.to.64.years",123554,2009
"Texas","65.to.74.years",146158,2009
"Texas","75.to.84.years",95872,2009
"Texas","85.years.and.over",48556,2009
"Utah","total",246016,2009
"Utah","15.to.24.years",46774,2009
"Utah","25.to.34.years",78472,2009
"Utah","35.to.44.years",46373,2009
"Utah","45.to.54.years",31739,2009
"Utah","55.to.59.years",9626,2009
"Utah","60.to.64.years",9926,2009
"Utah","65.to.74.years",11084,2009
"Utah","75.to.84.years",7647,2009
"Utah","85.years.and.over",4375,2009
"Vermont","total",72289,2009
"Vermont","15.to.24.years",11563,2009
"Vermont","25.to.34.years",18372,2009
"Vermont","35.to.44.years",12337,2009
"Vermont","45.to.54.years",10835,2009
"Vermont","55.to.59.years",4632,2009
"Vermont","60.to.64.years",3095,2009
"Vermont","65.to.74.years",4421,2009
"Vermont","75.to.84.years",4727,2009
"Vermont","85.years.and.over",2307,2009
"Virginia","total",946960,2009
"Virginia","15.to.24.years",109672,2009
"Virginia","25.to.34.years",275825,2009
"Virginia","35.to.44.years",198932,2009
"Virginia","45.to.54.years",157320,2009
"Virginia","55.to.59.years",57716,2009
"Virginia","60.to.64.years",39079,2009
"Virginia","65.to.74.years",50178,2009
"Virginia","75.to.84.years",38233,2009
"Virginia","85.years.and.over",20005,2009
"Washington","total",913626,2009
"Washington","15.to.24.years",113549,2009
"Washington","25.to.34.years",263308,2009
"Washington","35.to.44.years",176404,2009
"Washington","45.to.54.years",151402,2009
"Washington","55.to.59.years",55195,2009
"Washington","60.to.64.years",42053,2009
"Washington","65.to.74.years",48553,2009
"Washington","75.to.84.years",35158,2009
"Washington","85.years.and.over",28004,2009
"West Virginia","total",197454,2009
"West Virginia","15.to.24.years",30628,2009
"West Virginia","25.to.34.years",48123,2009
"West Virginia","35.to.44.years",35282,2009
"West Virginia","45.to.54.years",30552,2009
"West Virginia","55.to.59.years",14427,2009
"West Virginia","60.to.64.years",9342,2009
"West Virginia","65.to.74.years",15574,2009
"West Virginia","75.to.84.years",8698,2009
"West Virginia","85.years.and.over",4828,2009
"Wisconsin","total",704938,2009
"Wisconsin","15.to.24.years",116968,2009
"Wisconsin","25.to.34.years",184733,2009
"Wisconsin","35.to.44.years",115476,2009
"Wisconsin","45.to.54.years",109446,2009
"Wisconsin","55.to.59.years",40217,2009
"Wisconsin","60.to.64.years",28344,2009
"Wisconsin","65.to.74.years",41121,2009
"Wisconsin","75.to.84.years",40901,2009
"Wisconsin","85.years.and.over",27732,2009
"Wyoming","total",62111,2009
"Wyoming","15.to.24.years",10754,2009
"Wyoming","25.to.34.years",16519,2009
"Wyoming","35.to.44.years",10083,2009
"Wyoming","45.to.54.years",9173,2009
"Wyoming","55.to.59.years",4897,2009
"Wyoming","60.to.64.years",3460,2009
"Wyoming","65.to.74.years",3367,2009
"Wyoming","75.to.84.years",2174,2009
"Wyoming","85.years.and.over",1684,2009
"Puerto Rico","total",336252,2009
"Puerto Rico","15.to.24.years",20410,2009
"Puerto Rico","25.to.34.years",80430,2009
"Puerto Rico","35.to.44.years",75385,2009
"Puerto Rico","45.to.54.years",66054,2009
"Puerto Rico","55.to.59.years",23614,2009
"Puerto Rico","60.to.64.years",21401,2009
"Puerto Rico","65.to.74.years",28746,2009
"Puerto Rico","75.to.84.years",14695,2009
"Puerto Rico","85.years.and.over",5517,2009
"Alabama","total",542306,2010
"Alabama","15.to.24.years",67469,2010
"Alabama","25.to.34.years",137264,2010
"Alabama","35.to.44.years",114577,2010
"Alabama","45.to.54.years",92322,2010
"Alabama","55.to.59.years",35573,2010
"Alabama","60.to.64.years",27822,2010
"Alabama","65.to.74.years",32660,2010
"Alabama","75.to.84.years",24184,2010
"Alabama","85.years.and.over",10435,2010
"Alaska","total",91825,2010
"Alaska","15.to.24.years",12869,2010
"Alaska","25.to.34.years",25893,2010
"Alaska","35.to.44.years",17672,2010
"Alaska","45.to.54.years",17779,2010
"Alaska","55.to.59.years",6576,2010
"Alaska","60.to.64.years",4677,2010
"Alaska","65.to.74.years",3653,2010
"Alaska","75.to.84.years",1825,2010
"Alaska","85.years.and.over",881,2010
"Arizona","total",811112,2010
"Arizona","15.to.24.years",99000,2010
"Arizona","25.to.34.years",217612,2010
"Arizona","35.to.44.years",175680,2010
"Arizona","45.to.54.years",136167,2010
"Arizona","55.to.59.years",53235,2010
"Arizona","60.to.64.years",39180,2010
"Arizona","65.to.74.years",45412,2010
"Arizona","75.to.84.years",26309,2010
"Arizona","85.years.and.over",18517,2010
"Arkansas","total",363334,2010
"Arkansas","15.to.24.years",49443,2010
"Arkansas","25.to.34.years",87738,2010
"Arkansas","35.to.44.years",76214,2010
"Arkansas","45.to.54.years",60917,2010
"Arkansas","55.to.59.years",22857,2010
"Arkansas","60.to.64.years",19268,2010
"Arkansas","65.to.74.years",21219,2010
"Arkansas","75.to.84.years",15638,2010
"Arkansas","85.years.and.over",10040,2010
